product_id,main_category,name,count_sold,final_price,original_price,stock,is_official,rating_average,shop_location,discount_percentage
1825398811,office_stationery,GROSIR CUTTER KECIL Joyko A-300A,6663,6399,6400,773,f,5,Kota Administrasi Jakarta Barat,0.02
102451081888,office_stationery,( ISI 12 BATANG ) Pensil Joyko 2B P 88 / pensil hexagonal / pensil kayu,5293,11000,,100,f,4.9,Kota Administrasi Jakarta Barat,0
6363099008,office_stationery,Grosir KALENDER Dinding 2026 Kalender Dwibulan TERBARU 6 Lembar HVS 32x49 cm LENGKAP MURAH,1311,6500,,12145,f,4.9,Kota Administrasi Jakarta Utara,0
530214382,office_stationery,TERMURAH GROSIR ANTI GORES SIM KTP/ PELINDUNG KARTU Di Cirebon,29184,700,,90811,f,4.9,Kab. Bogor,0
721917315,office_stationery,PENGHAPUS Whiteboard papan tulis spidol kapur murah kecil grosir,5219,4490,,1364,f,4.8,Kota Administrasi Jakarta Utara,0
3108227009,office_stationery,buku tulis / buku /vision / vs 58 lembar grosir murah,69,47000,,1131,f,5,Kota Bandung,0
1613906708,office_stationery,KERTAS D FOLIO BERGARIS KIKY@10 LEMBAR,76,5000,,65,t,5,Kota Administrasi Jakarta Selatan,0
1277622238,office_stationery,Lakban Bening 2 inch 90 yard 24mm x 81m 2inch Dus Grosir,6320,7999,,140,f,4.9,Kota Semarang,0
10158726295,office_stationery,FLYHOME Lakban Solasi 1/2inci 72yard 12x72 Yard Isolasi 1 Roll Perekat Ukuran FULL,10100,1450,1785,10062,t,5,Kota Bekasi,18.77
613598483,office_stationery,Isi Label Harga Joyko 2 Baris 2 line /Kertas Stiker Harga Joyko Grosir,2403,32250,,11,f,5,Kota Administrasi Jakarta Barat,0
598427890,office_stationery,RING0003 / 1 pc LEM POVINAL 500 ml LEM KERTAS murah grosir,442,32000,,9828,f,4.9,Kota Administrasi Jakarta Barat,0
100265732305,office_stationery,Kabel Ties tali Ties 10cm 15cm 20cm 30cm Hitam putih,84641,4000,,2265,f,4.9,Kota Administrasi Jakarta Barat,0
102558429999,office_stationery,KING LEM KOREA SETAN SERBAGUNA POWER GLUE TETES CAIR ALTECO ORIGINAL HK 12GR,72642,5071,5635,999999,f,4.9,Kota Administrasi Jakarta Barat,10.01
247541026,office_stationery,Double Tape Daimaru 1/2 inch (HARGA GROSIR!!),13613,3190,,1222,f,5,Kota Bogor,0
930412844,office_stationery,Buku tulis / buku sidu / sinar dunia 58 lembar grosir murah,160,49000,,3840,f,5,Kota Bandung,0
4845661891,office_stationery,LEM G Korea Super Asli 100% ORIGINAL BARCODE - Satuan,146169,4950,,6719,t,5,Kota Administrasi Jakarta Selatan,0
15077474514,otomotif,Ban Mobil Michelin 235 55 19 Latitude Sport3 Ban Biasa Radial Honda All New CRV,7,5879999,,4,t,5,Kota Tangerang,0
2034596217,office_stationery,12 pcs Pulpen ARTLINE Hitam Ballpoint Pen EK-8210 Bolpen Termurah Pena Grosir - HITAM,18870,8200,,6491,f,4.9,Kota Makassar,0
5959772787,office_stationery,Grosir Kertas Kraft samson Gajah 80 gram coklat 90X120 cm - 1 lembar,9002,2290,,672,f,4.9,Kota Administrasi Jakarta Timur,0
298386929,office_stationery,Pensil 2B Joyko P-88 (2.3mm),13261,821,,4211,f,5,Kota Bandung,0
7705856510,office_stationery,Kabel Ties PROMO TERMURAH Cabel Tie 10cm / 12cm / 20cm / 30cm,140786,2350,,2204,f,5,Kota Administrasi Jakarta Barat,0
5905548826,office_stationery,LAKBAN BENING 2 INCH (48MM) 100 YARD SNS KUALITAS DAIMARU,31160,5500,,6607,f,4.9,Kota Administrasi Jakarta Barat,0
16087167737,office_stationery,Double Sided Tape Perekat 2 Sisi Joyko,37947,1710,1800,805,t,4.9,Kota Administrasi Jakarta Utara,5.00
15607146169,office_stationery,MONTANA Staples Isi Stapler No. 10 Refill Jegrekan Hekter RS10-20New/Retail,6341,1705,1733,1207,t,4.9,Kota Administrasi Jakarta Utara,1.62
7082804601,office_stationery,"3M Scotch Double Sided-Mounting Tape, Menahan hingga 6.7kg, 1 pc",10852,34957,45400,1007,t,4.9,Kab. Tangerang,23.00
100267885887,office_stationery,Joyko Whiteboard Marker Spidol Papan Putih,67418,3600,,1398,t,4.9,Kota Administrasi Jakarta Utara,0
11698014851,office_stationery,Glue Stick Fancy Kecil 10 gr / Lem Stik Kertas Putar Anak Anak,23895,1750,,3629,f,4.9,Kota Administrasi Jakarta Utara,0
1947808600,office_stationery,Lakban 45mm x 90yard Plakban Isolasi CORTAPE PREMIUM TERMURAH / SATUAN,21898,5400,,96658,f,5,Kota Tangerang Selatan,0
1566605867,office_stationery,Deli Ultra Smooth Gel Pen 0.7mm Tinta Hitam/Biru/Merah EQ23 EQ24,28556,2100,2200,7016,t,4.9,Kab. Tangerang,4.55
12449012659,office_stationery,JOYKO Highlighter Penanda Berwarna HL-73 ~ 84,38504,1330,1500,2179,t,4.9,Kota Administrasi Jakarta Utara,11.33
1238458571,office_stationery,"Pulpen Gel Kokoro 0.5mm - Bolpen Pena Gel Warna Zebra 0,5 mm",94039,5374,5375,3700,t,4.9,Kota Bandung,0.02
2160336089,office_stationery,"Plakban OPP lakban BODHI '" bening coklat 48mm x 90yard TAPE '"PERPCS'"",4787,5260,,2677,f,4.9,Kota Administrasi Jakarta Barat,0
14151011326,office_stationery,[READY] Aimilo Notebook A5/A6/A7 Buku Diary Aesthetic Buku Catatan Buku Notes Kecil Notebook Tali 100 Lembar,69729,15500,35000,2779,t,4.8,Kab. Tangerang,55.71
1987910265,office_stationery,SNOWMAN BOARDMARKER BG-12 / SPIDOL WHITEBOARD,15408,10000,,96107,f,4.9,Kab. Bekasi,0
6001340538,office_stationery,LAKBAN BENING / COKLAT 100 YARD 2 INCI (45MM) SNS STICKY N STRONG,35434,6000,,94435,f,4.9,Kota Administrasi Jakarta Barat,0
1756138540,office_stationery,"Sticker Pack Photographer Fotografer Photo Kamera Stiker Laptop Vinyl - Pack A, Doff",1,5000,,99991,f,5,Jakarta Selatan,0
1436046909,perawatan_hewan,Harry’s Horse Neoprene Girth,71,1349000,,4,t,5,Kab. Tangerang,0
100266227243,office_stationery,Bracket TV Monitor LED LCD Gas Spring OXIMUS ZDP1118 1118 Tilt Swivel,13573,209900,524750,7401,t,4.9,Kota Depok,60.00
100267885909,office_stationery,Joyko Permanent Marker Spidol Permanen Round Tip,80321,3395,4000,190,t,4.9,Kota Administrasi Jakarta Utara,15.13
102526466940,office_stationery,Bodypack - Sticker Logo Brand Special Pack,991,999999,,499,t,4.9,Kab. Bandung,0
100000641856,office_stationery,[KHUSUS BONUS] NOTEBOOK SPIRAL RANDOM,427046,19998,20000,225418,t,5,Kab. Sleman,0.01
100281500276,office_stationery,Kertas Paper One A4 70gsm / 80gsm -Ikat - Alat Tulis - Stationery,5187,15435,,124,f,5,Kab. Klaten,0
12395755129,perawatan_hewan,Artero Tsunami Shampoo 5L - Shampoo Tahap Pertama untuk Pembersihan Mendalam [5L],4,1890000,,12,t,5,Kab. Tangerang,0
3378685855,office_stationery,WANTEX PEWARNA KAIN | PEWARNA BAJU | PEWARNA CELANA,72064,3800,,475,f,4.9,Kota Administrasi Jakarta Utara,0
102270171059,office_stationery,Tidy Tribe Kotak/[Layanan Purna Jual] Jangan memesan sendiri/Pengemasan diperkuat/Jangan dibeli terpisah/Produk gratis/Membeli produk akan mendapatkan pengemasan yang diperkuat,8975,499999,1000000,4637,f,4.8,Kab. Tangerang,50.00
100281412227,office_stationery,Kertas Sinar Dunia (Sidu) A4 70gsm / 80gsm -Ikat,8884,15435,,113,f,5,Kab. Klaten,0
100267908121,office_stationery,JOYKO Cat Akrilik Acrylic Color ACC-B30 30ML,7487,5130,5600,9,t,4.8,Kota Administrasi Jakarta Utara,8.39
1919637496,perawatan_hewan,Pet Carrier/Pet Bag/Pet Cargo/Keranjang Rio,4,120000,,2,t,5,Kota Administrasi Jakarta Selatan,0
13854874186,office_stationery,Weathering Set SKIN COLOR Hobby mio HWS-01 color pastel efek kulit,29,91000,,13,t,5,Kota Surabaya,0
100595588589,office_stationery,WHITE S1 Mr Color Spray / cat gundam model kit spray can spraycan,76,159500,,2,t,5,Kota Surabaya,0
731430169,office_stationery,Isi Pulpen Sarasa Gel 0.5 Black 1pc - Blue Black,3,2912,,83,f,5,Jakarta Utara,0
1172658245,office_stationery,LOOSE LEAF A4 MARUMAN L1136 30S,15,79000,,61,t,5,Kota Administrasi Jakarta Selatan,0
3996996697,office_stationery,BALLPOINT SAKURA GELLY ROLL XPGB-3CH2 METALLIC & WHITE,15,42000,,3,t,5,Kota Administrasi Jakarta Selatan,0
13855068233,office_stationery,Weathering Stick KUAS APPLICATOR Hobby mio 2 in 1 brush (isi 5pcs),17,45000,,10,t,5,Kota Surabaya,0
1172847933,office_stationery,MARKER WINSOR PROMARKER OLIVE GREEN 0203447WN,3,62000,,2,t,5,Kota Administrasi Jakarta Selatan,0
13079199983,office_stationery,PENSIL WARNA AGATIS PRIME 12C GPMH-C-R1201 ROUND TIN CASE,1,59000,,5,t,5,Kota Administrasi Jakarta Selatan,0
100591515817,office_stationery,PLA PLATE 1.0mm SIZE M SHEET lembaran custom gundam model kit,1159,12500,,32,t,5,Kota Surabaya,0
16396235041,office_stationery,Model kit detailing painting  Ragum Precision Stainless Steel Clamp Vise DSPIAE AT-TVAB,28,815000,,9,t,5,Kota Surabaya,0
3749596157,office_stationery,A5 Binder Tikar Gray Canvas Living,9,199000,,2,t,5,Kota Administrasi Jakarta Selatan,0
332231800,office_stationery,Tekiro Tire Gauge (Pencil) 120 Lb /Ukuran Angin Pensil / Tools - Alat Perkakas,78,97740,,20,t,5,Kab. Serang,0
100591688379,office_stationery,ALAT RAKIT GUNDAM SET BOX LENGKAP A3 LARGE tool set starter gunpla,514,295000,,26,t,5,Kota Surabaya,0
1173045218,office_stationery,POSTER COLOR XPW15-027 SAKURA 15ML YELLOW GREEN,2,23000,,6,t,5,Kota Administrasi Jakarta Selatan,0
13473670300,office_stationery,Plastik Mika Kaku PP Cover Agenda Buram Doff 70 x 100 cm Tebal 0.50mm - Transp Polos,12,8500,,99995,f,5,Jakarta Pusat,0
13857591576,office_stationery,Ultra Thin Panel Lining Pen GREY - Hobby mio gundam marker detailing panel line abu gray,23,43900,,3,t,5,Kota Surabaya,0
102013481036,perawatan_tubuh,[PAKET HEMAT] Sensodyne Toothpaste Pasta Gigi Repair & Protect Advanced Care Extra Fresh 100gr dan Sensodyne Sikat Gigi Sensitif Multi Action Soft 2s,0,72930,85800,146,f,5,Jakarta Selatan,15.00
350833104,office_stationery,Cutting Mat A3 SDI alas potong rakit GUNDAM GUNPLA LARGE BESAR Terbaik,253,85000,,26,t,5,Kota Surabaya,0
4841471805,office_stationery,VISUAL ART DIARY V-TEC 5126 A5 120GSM 60S,1,65000,,3,t,5,Kota Administrasi Jakarta Selatan,0
100591499421,office_stationery,Cotton Bud Ujung Lancip Merapikan Panel Lining Panel Line -isi 10 buah,1041,5500,,64,t,5,Kota Surabaya,0
385946575,office_stationery,Faber Castell Twist Crayon Krayon Putar 12 Warna,31,45500,,71,t,5,Kota Bandung,0
14585781867,office_stationery,CRAYON FABER CASTELL OIL PASTEL 220048 48C BLACK EDITION,6,192000,,6,t,5,Kota Administrasi Jakarta Selatan,0
930703555,office_stationery,Bantex Pembatas Binder Kertas Indexes B5 Isi 5 Lembar 20 Holes 8607,109,10400,,36,t,5,Kota Bandung,0
1395686401,office_stationery,SPIDOL MACS 18124 24 COLOR DUAL TIP,15,112000,,7,t,5,Kota Administrasi Jakarta Selatan,0
938333426,office_stationery,Pulpen / Pen Gel Zebra Sarasa 0.5mm (1pc) - Orange,1,9400,,22,f,5,Jakarta Utara,0
100684054583,otomotif,Autovision APEX3R Diamond Blue HS1 12V 36/36W 5000K Putih Lampu Motor Verza Byson Vixion Pulsar KLX,2,55484,,7,t,5,Kota Medan,0
254764825,office_stationery,V-Tec Comic Caligraphy Manga Kaligrafi Komik Pen Nibs VTEC T4 (isi 5),11,16500,,10,t,5,Kota Bandung,0
15666161246,office_stationery,ONGKOS KIRIM KURIR TOKO JABODETABEK 50.000 - 100.000,2,50000,,9,t,5,Kota Administrasi Jakarta Barat,0
408615863,office_stationery,Sakura Gelly Roll Pen Classic Set 6 Colour Bolpen Gel Pena Warna,34,76500,,7,t,5,Kota Bandung,0
100596806392,office_stationery,GX113 SUPER CLEAR III UV CUT FLAT cat gundam model kit airbrush,54,66500,,4,t,5,Kota Surabaya,0
2280924014,office_stationery,COMPASS / JANGKA BOTTI 507 LUX BO5019121,9,310000,,2,t,5,Kota Administrasi Jakarta Selatan,0
3679320684,office_stationery,WIRELESS ELECTRIC SANDING PEN GRINDER - engraved amplas kikir dspiae amplas otomatis portable hobby gundam model kit diorama ES-P,83,400000,,31,t,5,Kota Surabaya,0
2067655210,office_stationery,SKETCHBOOK A5 CLAIREFONTAINE PAINT ON BLACK 975168C,2,89000,,2,t,5,Kota Administrasi Jakarta Selatan,0
2917704193,office_stationery,Tombow Mono Penghapus Pensil Kecil PE-01A White Plastic Eraser ORI,19,11000,,3,t,5,Kota Bandung,0
1173326921,office_stationery,ALBUM STIKER SANDYLION BESAR,153,63000,,25,t,5,Kota Administrasi Jakarta Selatan,0
4670008787,office_stationery,Klem Kabel 9mm - Isi 25 Pcs,26,8491,,48,t,5,Kota Tangerang,0
100597277659,office_stationery,Bola Pengaduk Cat Lacquer Enamel MIXING Ball Metal,110,950,,360,t,5,Kota Surabaya,0
6743193428,office_stationery,THINNER LACQUER VARIAN Mr Color Mr Hobby solvent,317,46000,,57,t,5,Kota Surabaya,0
1173489182,office_stationery,PULPEN / PEN PILOT BL-5M LINER GREEN,11,27000,,12,t,5,Kota Administrasi Jakarta Selatan,0
100591679412,office_stationery,PLA BEAM ROUND 1mm plastic pla plate bulat custom model kit maket,539,6000,,47,t,5,Kota Surabaya,0
446360482,office_stationery,Mr Color METALLIC RED C75 C 75 cat gundam model kit airbrush,96,39000,,3,t,5,Kota Surabaya,0
1172621194,office_stationery,NOTEBOOK B6 MARUMAN N575/B-10 SPIRAL SEPTCOULEUR,18,100000,,9,t,5,Kota Administrasi Jakarta Selatan,0
784713273,office_stationery,Joyko Index & Mark IM-33 Pembatas Buku IM33 Kertas Paper Sticky Note,482,6300,,1033,t,5,Kota Bandung,0
1172538673,office_stationery,LABEL TOM & JERRY NO.121 TRANSPARANT,82,24000,,74,t,5,Kota Administrasi Jakarta Selatan,0
13858951936,office_stationery,Soft tipped marker M12 METALLIC BLACK  - Hobby mio Water Based color spidol panel line gundam,48,28500,,8,t,5,Kota Surabaya,0
411425138,office_stationery,PILOT PEN FRIXION (PEN YANG BISA DIHAPUS) 0.7 - Hitam,247,26500,,139,t,5,Kota Bandung,0
387721432,office_stationery,MR ACRYSION EMERALD GREEN N46 CAT ACRYLIC Gunpla gundam,16,41000,,4,t,5,Kota Surabaya,0
102156549193,office_stationery,DSPIAE AT-AP Multi Purpose Processing Assistance Platform 1 alat 9 fungsi 9 in 1 - gundam miniatur hobi diorama maket,3,940000,,16,t,5,Kota Surabaya,0
1173504012,office_stationery,BALLPOINT ZEBRA SARASA CLIP 05 BLUE,208,23000,,83,t,5,Kota Administrasi Jakarta Selatan,0
15195552006,office_stationery,ACRYLO THINNER 15ml thinning pengencer hand brush airbrush,815,22500,,58,t,5,Kota Surabaya,0
100774062278,office_stationery,Clip Stik Gundam Japan MR ALMIGHTY CAPIT CAT MODEL KIT BERKUALITAS Mr.Hobby ori,1676,7450,,25,t,5,Kota Surabaya,0
100591886682,office_stationery,PAKET HEMAT PAINT GRIP DAN STAND XTRA POWER,379,59000,,14,t,5,Kota Surabaya,0
593648180,office_stationery,Mr Color GX CLEAR ORANGE GX106 GX 106 cat gundam model kit airbrush,35,66500,,6,t,5,Kota Surabaya,0
436984833,office_stationery,MR ACRYSION COBALT BLUE N35 CAT ACRYLIC Gunpla gundam,30,41000,,3,t,5,Kota Surabaya,0
446360380,office_stationery,Mr Color CLEAR GLOSS C46 C 46 cat gundam model kit airbrush,141,39000,,8,t,5,Kota Surabaya,0
1173158513,office_stationery,KUAS LUKIS LYRA 373F14 BRUSH FLAT NO.14,14,23000,,14,t,5,Kota Administrasi Jakarta Selatan,0
1173160490,office_stationery,KUAS LUKIS ARTEMEDIA GOLD 2700-4 607 NO.4,1,58000,,4,t,5,Kota Administrasi Jakarta Selatan,0
1173169760,office_stationery,6400B-0 KUAS ARTE FLAT 0,6,39000,,7,t,5,Kota Administrasi Jakarta Selatan,0
1549749604,office_stationery,SINOART PLASTIC PALETTE KNIFE SET SFT068,10,21000,,9,t,5,Kota Administrasi Jakarta Selatan,0
102310213133,office_stationery,DSPIAE Wash-Free Airbrush PT-AB Cat Gundam Miniatur Hobi Tanpa Cuci Praktis Set lengkap dengan Botol Mixing 50ml dan Needles 0.3mm 0.5mm,127,24449,,391,t,5,Kota Surabaya,0
13685484858,office_stationery,GUNTING / SCISSORS SST019L 6INCH BLUE,30,41000,,5,t,5,Kota Administrasi Jakarta Selatan,0
100594501769,office_stationery,Paket Alat Rakit Gundam All in One A3 - Gundam Marker Black GM01,333,295500,,27,t,5,Kota Surabaya,0
16684401073,office_stationery,Alat Rakit BASIC SET 10 in 1 Hobby mio - tool box kotak part opener pinset nipper runner obeng amplas,21,385000,,22,t,5,Kota Surabaya,0
446360815,office_stationery,Mr Color Super Metalic SUPER CHROME SILVER SM206 cat gundam,363,71000,,17,t,5,Kota Surabaya,0
13833692282,office_stationery,Penbrush 0.2 mm HM-230 7cc LIGHT WEIGHT High Precision - airbrush cat spray gundam model. hobby mio,12,1441000,,6,t,5,Kota Surabaya,0
100597682974,office_stationery,Masking Tape 1.5mm 5meter Micron Masking Tape Aizu Project,22,64500,,5,t,5,Kota Surabaya,0
4663512365,otomotif,ban mobil dunlop 175 65 15 r1 nissan march,74,559999,,7,t,5,Kota Tangerang,0
1172602220,office_stationery,SKETCHBOOK DERWENT PORTRAIT A5 110 2300140,5,82000,,1,t,5,Kota Administrasi Jakarta Selatan,0
1172469677,office_stationery,CLIP BOARD BANTEX 4205F 63 MELON,4,22000,,10,t,5,Kota Administrasi Jakarta Selatan,0
629783218,office_stationery,Cotton Bud Ujung Lancip Merapikan Panel Lining Panel Line (satu sisi),4122,500,,648,t,5,Kota Surabaya,0
1529250707,office_stationery,FASTER C600 0.7 WARNA HITAM BOLPEN ISI 12 PCS,8,31888,,91,t,5,Kota Administrasi Jakarta Barat,0
11362412840,office_stationery,PENSIL WARNA FABER CASTELL POLYCHROMOS 9201,53,46000,,1,t,5,Kota Administrasi Jakarta Selatan,0
100596494117,office_stationery,TAMIYA ENAMEL Merah X7 X 7 RED CAT ENAMEL Model Kit,117,42000,,10,t,5,Kota Surabaya,0
100594480784,office_stationery,TAMIYA BLACK GLOSS TS-14 - cat Gundam model kit spray can,82,128500,,3,t,5,Kota Surabaya,0
487827804,office_stationery,Mr Color CLEAR YELLOW C48 C 48 cat gundam model kit airbrush,86,39000,,3,t,5,Kota Surabaya,0
100591558663,office_stationery,KIKIR GUNDAM / MODEL KIT SET 5pcs,720,67500,,13,t,5,Kota Surabaya,0
102180067173,office_stationery,Gundam Marker Gold Leaf MKM-10  soft tipped tip  - marker hobby acrylic dspiae,7,35000,,16,t,5,Kota Surabaya,0
2084472674,office_stationery,CAT PEBEO ACRYLIC 100ML RAW SIENNA 831-036,6,51000,,2,t,5,Kota Administrasi Jakarta Selatan,0
102160564721,office_stationery,Abelia Tali Kalung Masker Kacamata Therapeutic Rose Quartz/Mask Strap Sekouwit,2,199000,,1,t,5,Kab. Bogor,0
14861529818,office_stationery,Action Base UNIVERSAL BLACK Hobby mio - stand display storage model support base gundam figure,64,138000,,43,t,5,Kota Surabaya,0
1537594630,office_stationery,BALLPOINT SAKURA PIGMA MICRON 05 BLUE,18,23000,,16,t,5,Kota Administrasi Jakarta Selatan,0
16639992810,office_stationery,Ultra Precision Tweezers Bent Tip HMT-103 Hobby mio - pinset anti selip decal stiker ujung miring,6,167000,,24,t,5,Kota Surabaya,0
1173049371,office_stationery,XPW30-049 POST SAKURA 30ML BLACK,7,33000,,14,t,5,Kota Administrasi Jakarta Selatan,0
1173505070,office_stationery,PULPEN / PEN ZEBRA SARASA CLIP 05 YELLOW,7,23000,,8,t,5,Kota Administrasi Jakarta Selatan,0
1173504321,office_stationery,PULPEN / PEN ZEBRA SARASA CLIP 07 BLUE,181,23000,,73,t,5,Kota Administrasi Jakarta Selatan,0
3020373053,office_stationery,BRUSH SET isi 8 kuas mix BASIC gundam hand brush cat paint model kit,624,40000,,109,t,5,Kota Surabaya,0
12613961185,office_stationery,lanyard kulit asli laszlo LZ 811 id card holder genuine leather,1,95500,,49,t,5,Kota Administrasi Jakarta Pusat,0
1172812774,office_stationery,SPIDOL SAKURA BRUSH PEN XBR-22 BURGUNDY,7,20000,,19,t,5,Kota Administrasi Jakarta Selatan,0
11921463570,office_stationery,Paket Hemat Acrylo Beli 5 gratis free thinner - acrylo color cat hobby model kit gundam warhammer hand brush,163,185000,,58,t,5,Kota Surabaya,0
1923941407,office_stationery,ID Lanyard Cats Black Canvas Living,73,89000,,7,t,5,Kota Administrasi Jakarta Selatan,0
2407116412,office_stationery,OIL COLOR 1414257WOC WINSOR & NEWTON 37ML PALE ROSE BLUSH,1,102000,,1,t,5,Kota Administrasi Jakarta Selatan,0
11776034626,office_stationery,Pla Plate Board 2mm LARGE PVC FOAM 60x40 diorama dinding maket model,53,39500,,45,t,5,Kota Surabaya,0
1527412048,office_stationery,GUNDAM MARKER COLOR ORI JAPAN repaint retouch mr hobby coloring detailing gundam model kit blue gold black red,423,56000,,8,t,5,Kota Surabaya,0
13829125173,office_stationery,Anti-Static Tweezers NARROW TIP HMT-112  Hobby mio pinset,63,56500,,11,t,5,Kota Surabaya,0
4350035268,office_stationery,CLEAR HOLDER BANTEX FC 3185 40P 23 SKY BLUE,13,81000,,1,t,5,Kota Administrasi Jakarta Selatan,0
620736927,office_stationery,Joyko Punch No.30XL 30 Pembolong Kertas ORIGINAL Berkualitas,182,16000,,180,t,5,Kota Bandung,0
100594484371,office_stationery,TOP COAT - PREMIUM TOP COAT SEMI GLOSS B-602 Mr Hobby,175,155000,,27,t,5,Kota Surabaya,0
1172616694,office_stationery,NOTEBOOK A5 MARUMAN SEPTCOULEUR N572/B-09 SPIRAL ORANGE,9,108000,,3,t,5,Kota Administrasi Jakarta Selatan,0
1172654887,office_stationery,LOOSE LEAF A5 MARUMAN L1336 30,17,58000,,3,t,5,Kota Administrasi Jakarta Selatan,0
561122857,office_stationery,Oxford Spiral Book Buku Tulis Ring B5 ASN40310A ISI 4,34,37500,,9,t,5,Kota Bandung,0
3020506961,office_stationery,BRUSH ROUND SET isi 4 kuas BASIC gundam hand brush cat paint model kit,178,23000,,108,t,5,Kota Surabaya,0
100591966689,office_stationery,Tamiya BLACK Panel line accent color enamel thinner hitam liner gundam gunpla,283,115000,,87,t,5,Kota Surabaya,0
1851087389,office_stationery,SHOELACE KIPZKAPZ XS37-140,1,55000,,5,t,5,Kota Administrasi Jakarta Selatan,0
5205533461,office_stationery,CAT ACRYLIC V-TEC 35ML 935-9132 GOLD,4,20000,,3,t,5,Kota Administrasi Jakarta Selatan,0
1645986608,office_stationery,PEN BRUSH ZIG KURETAKE MS-7700 BRUSHABLES 010 PURE BLACK,2,67000,,1,t,5,Kota Administrasi Jakarta Selatan,0
7971841794,office_stationery,MAINAN ANAK SCRIBBLE SCRUBBIE CRAYOLA PETS CR747469 SCENTED SPA,1,499900,,2,t,5,Kota Administrasi Jakarta Selatan,0
100596538036,office_stationery,ACRYLO CLEANER AND PAINT REMOVER 250 LARGE pembersih alat hapus cat,67,145000,,3,t,5,Kota Surabaya,0
6750957919,office_stationery,Crayon Titi Oil Pastel 36 Colours Krayon Minyak 36 Warna,117,48500,,40,t,5,Kota Bandung,0
100594484374,office_stationery,TOP COAT - MR SUPER CLEAR UV CUT FLAT / MATTE / DOFF,107,193000,,31,t,5,Kota Surabaya,0
2427084059,office_stationery,WATERCOLOR WINSOR & NEWTON COTMAN 8ML PRUSSIAN BLUE 0303538CWC,2,62000,,1,t,5,Kota Administrasi Jakarta Selatan,0
1716614955,office_stationery,ZIPPER BAG BANTEX 8107 74 A5 MUSKY PINK,20,52000,,20,t,5,Kota Administrasi Jakarta Selatan,0
16508957481,office_stationery,Spray Booth Lipat Portable with LED & Exhaust For Airbrush V2.0 - Best airbrush paint booth penyedot asap udara bau cat paint,23,2202000,,3,t,5,Kota Surabaya,0
10711340286,office_stationery,PENSIL WARNA FABER CASTELL CLASSIC 111211 10C PASTEL,3,42000,,21,t,5,Kota Administrasi Jakarta Selatan,0
2192604393,office_stationery,CAT ACRYLIC REEVES 75ML BURNT SIENNA 0007880RVS,18,32000,,3,t,5,Kota Administrasi Jakarta Selatan,0
4088123239,office_stationery,BALLPOINT SAKURA PIGMA MICRON 05 GRAY,2,28000,,22,t,5,Kota Administrasi Jakarta Selatan,0
14112100663,office_stationery,Reusable Adhesive SKIN COLOR Hobby mio - glue tack repair refill part gundam figure craft,24,51000,,18,t,5,Kota Surabaya,0
12301868895,office_stationery,DSPIAE Marker FLUORESCENT SOFT TIP acrylic gundam eye uv color varian tipped,182,25000,,15,t,5,Kota Surabaya,0
2700019583,office_stationery,FILE NOTE A5 MARUMAN SEPTCOULEUR F083A/B-09 ORANGE,3,110000,,29,t,5,Kota Administrasi Jakarta Selatan,0
687981514,office_stationery,Joyko Color Gel Pen Pulpen Warna 0.5 GPC-315 Set 6 Warna Bolpen Jel,145,17500,,5,t,5,Kota Bandung,0
100593366706,office_stationery,KUAS FLAT no 10 BESAR - brush kuas gundam model kit,147,23500,,10,t,5,Kota Surabaya,0
427978281,office_stationery,UHU LEM CAIR ALL PURPOSE ADHESIVE 20 ML,8,20888,,99997,t,5,Kota Administrasi Jakarta Barat,0
7395481444,office_stationery,Lakban 2 Inch 90 Yard - Putih VETTO,7,11321,,495,t,5,Kota Tangerang,0
2418280049,office_stationery,ACRYLO SKIN PALE C57 cat gundam best hand brush airbrush model kit  Acrylic Kuas,15,44950,,31,t,5,Kota Surabaya,0
1702521680,office_stationery,BOX FILE BANTEX 4011 JUMBO FOLIO 10 BLACK,62,52000,,6,t,5,Kota Administrasi Jakarta Selatan,0
446360646,office_stationery,Mr Color LIGHT GRAY FS36495 C338 / cat gundam model kit airbrush,43,39000,,6,t,5,Kota Surabaya,0
2204103238,office_stationery,020915 POTENTATE MARKER PAD A4,2,109000,,7,t,5,Kota Administrasi Jakarta Selatan,0
15008677385,office_stationery,Spare bottle 100 ML Hobby mio - paint mixing cat,309,13500,,164,t,5,Kota Surabaya,0
13870730480,office_stationery,Water Decal MHG 02 - 007 WHITE Hobby mio - MH HG RG Decal gundam,5,57500,,2,t,5,Kota Surabaya,0
100751502106,office_stationery,Mata Scriber 0.2 mm Hobby mio - panel line scribing quick release push scraper chisel blades metal engraving craft tools detailing,1,171500,,2,t,5,Kota Surabaya,0
218983866,office_stationery,Crayon Titi Oil Pastel 55 Colours Krayon Minyak 55 Warna,100,81000,,24,t,5,Kota Bandung,0
10711341666,office_stationery,PENSIL WARNA FABER CASTELL CLASSIC 115849 48C TINCASE,8,383000,,7,t,5,Kota Administrasi Jakarta Selatan,0
1172776864,office_stationery,SPIDOL FABER CASTELL 155068 80 CONNECTOR,4,286000,,2,t,5,Kota Administrasi Jakarta Selatan,0
13383668059,office_stationery,Amplas Otomatis Reciprocating Sander Electric Grinding Pen Sanding Hobby,126,56500,,5,t,5,Kota Surabaya,0
869187692,office_stationery,Paint Grip  Paint Clip  Capit Cat Gundam Model Kit ISI 15,1993,30000,,185,t,5,Kota Surabaya,0
